id,name,category,country,state,district,normalizedName,startingLetter,endingLetter
subdistrict-6445,Ambiapur,subdistrict,India,,,ambiapur,A,R
subdistrict-6447,Suriyavan,subdistrict,India,,,suriyavan,S,N
subdistrict-6448,Harahua,subdistrict,India,,,harahua,H,A
subdistrict-6449,Magraura,subdistrict,India,,,magraura,M,A
subdistrict-6450,Asothar,subdistrict,India,,,asothar,A,R
subdistrict-6451,Kauri Ram,subdistrict,India,,,kauriram,K,M
subdistrict-6452,Mithwal,subdistrict,India,,,mithwal,M,L
subdistrict-6453,Lambhua,subdistrict,India,,,lambhua,L,A
subdistrict-6455,Birdpur,subdistrict,India,,,birdpur,B,R
subdistrict-6456,Barhpur,subdistrict,India,,,barhpur,B,R
subdistrict-6459,Salempur,subdistrict,India,,,salempur,S,R
subdistrict-6460,Risia,subdistrict,India,,,risia,R,A
subdistrict-6461,Kaisarganj,subdistrict,India,,,kaisarganj,K,J
subdistrict-6462,Jarwal,subdistrict,India,,,jarwal,J,L
subdistrict-6463,Gilaula,subdistrict,India,,,gilaula,G,A
subdistrict-6464,Bhitaura,subdistrict,India,,,bhitaura,B,A
subdistrict-6465,Telyani,subdistrict,India,,,telyani,T,I
subdistrict-6469,Harriya Satgharwa,subdistrict,India,,,harriyasatgharwa,H,A
subdistrict-6472,Aliganj,subdistrict,India,,,aliganj,A,J
subdistrict-6476,Rupaideeh,subdistrict,India,,,rupaideeh,R,H
subdistrict-6477,Vidhunu,subdistrict,India,,,vidhunu,V,U
subdistrict-6478,Katra Bazar,subdistrict,India,,,katrabazar,K,R
subdistrict-6479,Haldharmau,subdistrict,India,,,haldharmau,H,U
subdistrict-6481,Bankati,subdistrict,India,,,bankati,B,I
subdistrict-6482,Mohammedpur Deomal,subdistrict,India,,,mohammedpurdeomal,M,L
subdistrict-6483,Lakshmipur,subdistrict,India,,,lakshmipur,L,R
subdistrict-6485,Revatipur,subdistrict,India,,,revatipur,R,R
subdistrict-6487,Nevada,subdistrict,India,,,nevada,N,A
subdistrict-6488,Nidhauli Kalan,subdistrict,India,,,nidhaulikalan,N,N
subdistrict-6489,Sahjanawa,subdistrict,India,,,sahjanawa,S,A
subdistrict-6491,Gangoh,subdistrict,India,,,gangoh,G,H
subdistrict-6492,Amawan,subdistrict,India,,,amawan,A,N
subdistrict-6493,Chakiya,subdistrict,India,,,chakiya,C,A
subdistrict-6495,Chhajlet,subdistrict,India,,,chhajlet,C,T
subdistrict-6496,Devkali,subdistrict,India,,,devkali,D,I
subdistrict-6497,Salon,subdistrict,India,,,salon,S,N
subdistrict-6498,Belhar Kala,subdistrict,India,,,belharkala,B,A
subdistrict-6500,Gangeshwari,subdistrict,India,,,gangeshwari,G,I
subdistrict-6501,Thana Bhawan,subdistrict,India,,,thanabhawan,T,N
subdistrict-6502,Shamli,subdistrict,India,,,shamli,S,I
subdistrict-6503,Mithaura,subdistrict,India,,,mithaura,M,A
subdistrict-6505,Jansath,subdistrict,India,,,jansath,J,H
subdistrict-6506,Chiraigaon,subdistrict,India,,,chiraigaon,C,N
subdistrict-6507,Sakit,subdistrict,India,,,sakit,S,T
subdistrict-6509,Mehnagar,subdistrict,India,,,mehnagar,M,R
subdistrict-6510,Nehtaur,subdistrict,India,,,nehtaur,N,R
subdistrict-6511,Ghiror,subdistrict,India,,,ghiror,G,R
subdistrict-6512,Kuraoli,subdistrict,India,,,kuraoli,K,I
subdistrict-6513,Bulandshahr,subdistrict,India,,,bulandshahr,B,R
subdistrict-6514,Lakhaothi,subdistrict,India,,,lakhaothi,L,I
subdistrict-6515,Khajni,subdistrict,India,,,khajni,K,I
subdistrict-6516,Jhinjhak,subdistrict,India,,,jhinjhak,J,K
subdistrict-6517,Bhojpur,subdistrict,India,,,bhojpur,B,R
subdistrict-6518,Ghaziabad,subdistrict,India,,,ghaziabad,G,D
subdistrict-6519,Hariharpur Rani,subdistrict,India,,,hariharpurrani,H,I
subdistrict-6520,Mursan,subdistrict,India,,,mursan,M,N
subdistrict-6521,Saidnagar,subdistrict,India,,,saidnagar,S,R
subdistrict-6524,Jageer,subdistrict,India,,,jageer,J,R
subdistrict-6525,Jaitipur,subdistrict,India,,,jaitipur,J,R
subdistrict-6526,Khudaganj Katra,subdistrict,India,,,khudaganjkatra,K,A
subdistrict-6527,Chamraon,subdistrict,India,,,chamraon,C,N
subdistrict-6529,Parikshitgarh,subdistrict,India,,,parikshitgarh,P,H
subdistrict-6530,Machra,subdistrict,India,,,machra,M,A
subdistrict-6531,Pilana,subdistrict,India,,,pilana,P,A
subdistrict-6532,Syana,subdistrict,India,,,syana,S,A
subdistrict-6533,Unchagaon,subdistrict,India,,,unchagaon,U,N
subdistrict-6534,Jahangirabad,subdistrict,India,,,jahangirabad,J,D
subdistrict-6535,Anupshahr,subdistrict,India,,,anupshahr,A,R
subdistrict-6536,Baniyakhera,subdistrict,India,,,baniyakhera,B,A
subdistrict-6537,Katehari,subdistrict,India,,,katehari,K,I
subdistrict-6538,Hathwant,subdistrict,India,,,hathwant,H,T
subdistrict-6539,Karaudikala,subdistrict,India,,,karaudikala,K,A
subdistrict-6540,Kundarki,subdistrict,India,,,kundarki,K,I
subdistrict-6542,Sadat,subdistrict,India,,,sadat,S,T
subdistrict-6543,Mankapur,subdistrict,India,,,mankapur,M,R
subdistrict-6544,Chhapia,subdistrict,India,,,chhapia,C,A
subdistrict-6545,Bisauli,subdistrict,India,,,bisauli,B,I
subdistrict-6546,Uruwa,subdistrict,India,,,uruwa,U,A
subdistrict-6547,Belghat,subdistrict,India,,,belghat,B,T
subdistrict-6550,Bewar,subdistrict,India,,,bewar,B,R
subdistrict-6551,Sahaswan,subdistrict,India,,,sahaswan,S,N
subdistrict-6553,Aalampur Jafarabad,subdistrict,India,,,aalampurjafarabad,A,D
subdistrict-6554,Bithiri Chainpur,subdistrict,India,,,bithirichainpur,B,R
subdistrict-6555,Sikrara,subdistrict,India,,,sikrara,S,A
subdistrict-6556,Bhuta,subdistrict,India,,,bhuta,B,A
subdistrict-6557,Faridpur,subdistrict,India,,,faridpur,F,R
subdistrict-6558,Barkhera,subdistrict,India,,,barkhera,B,A
subdistrict-6559,Sindhauli,subdistrict,India,,,sindhauli,S,I
subdistrict-6560,Nigohi,subdistrict,India,,,nigohi,N,I
subdistrict-6561,Pasgawan,subdistrict,India,,,pasgawan,P,N
subdistrict-6562,Biswan,subdistrict,India,,,biswan,B,N
subdistrict-6563,Rampur Mathura,subdistrict,India,,,rampurmathura,R,A
subdistrict-6564,Pihani,subdistrict,India,,,pihani,P,I
subdistrict-6565,Hariyawan,subdistrict,India,,,hariyawan,H,N
subdistrict-6566,Ahirori,subdistrict,India,,,ahirori,A,I
subdistrict-6567,Bangarmau,subdistrict,India,,,bangarmau,B,U
subdistrict-6569,Mohanlalganj,subdistrict,India,,,mohanlalganj,M,J
subdistrict-6570,Dalmau,subdistrict,India,,,dalmau,D,U
subdistrict-6571,Kaimganj,subdistrict,India,,,kaimganj,K,J
subdistrict-6573,Bilari,subdistrict,India,,,bilari,B,I
subdistrict-6574,Kamalganj,subdistrict,India,,,kamalganj,K,J
subdistrict-6576,Moth,subdistrict,India,,,moth,M,H
subdistrict-6577,Bar,subdistrict,India,,,bar,B,R
subdistrict-6578,Mandawara,subdistrict,India,,,mandawara,M,A
subdistrict-6579,Mehroni,subdistrict,India,,,mehroni,M,I
subdistrict-6580,Badokhar Khurd,subdistrict,India,,,badokharkhurd,B,D
subdistrict-6581,Baberu,subdistrict,India,,,baberu,B,U
subdistrict-6582,Bisanda,subdistrict,India,,,bisanda,B,A
subdistrict-6583,Sandwa Chandrika,subdistrict,India,,,sandwachandrika,S,A
subdistrict-6584,Bahria,subdistrict,India,,,bahria,B,A
subdistrict-6586,Meja,subdistrict,India,,,meja,M,A
subdistrict-6587,Suratganj,subdistrict,India,,,suratganj,S,J
subdistrict-6588,Sidhaur,subdistrict,India,,,sidhaur,S,R
subdistrict-6590,Hariyangatanganj,subdistrict,India,,,hariyangatanganj,H,J
subdistrict-6591,Tarun,subdistrict,India,,,tarun,T,N
subdistrict-6592,Bhiyawan,subdistrict,India,,,bhiyawan,B,N
subdistrict-6593,Ahiraula,subdistrict,India,,,ahiraula,A,A
subdistrict-6594,Tarwa,subdistrict,India,,,tarwa,T,A
subdistrict-6595,Mohammadabad Gohana,subdistrict,India,,,mohammadabadgohana,M,A
subdistrict-6596,Chilkahar,subdistrict,India,,,chilkahar,C,R
subdistrict-6597,Beruarbari,subdistrict,India,,,beruarbari,B,I
subdistrict-6598,Deoria Sadar,subdistrict,India,,,deoriasadar,D,R
subdistrict-6599,Badla Pur,subdistrict,India,,,badlapur,B,R
subdistrict-6600,Baksha,subdistrict,India,,,baksha,B,A
subdistrict-6601,Mungra Badshah Pur,subdistrict,India,,,mungrabadshahpur,M,R
subdistrict-6602,Piprauli,subdistrict,India,,,piprauli,P,I
subdistrict-6603,Rudauli,subdistrict,India,,,rudauli,R,I
subdistrict-6604,Sandalpur,subdistrict,India,,,sandalpur,S,R
subdistrict-6605,Jamunaha,subdistrict,India,,,jamunaha,J,A
subdistrict-6606,Mariyahu,subdistrict,India,,,mariyahu,M,U
subdistrict-6607,Kerakat,subdistrict,India,,,kerakat,K,T
subdistrict-6608,Kasimabad,subdistrict,India,,,kasimabad,K,D
subdistrict-6610,Sadauli Qadeem,subdistrict,India,,,sadauliqadeem,S,M
subdistrict-6611,Varachakwar,subdistrict,India,,,varachakwar,V,R
subdistrict-6612,Dataganj,subdistrict,India,,,dataganj,D,J
subdistrict-6613,Majhawa,subdistrict,India,,,majhawa,M,A
subdistrict-6614,Chopan,subdistrict,India,,,chopan,C,N
subdistrict-6615,Jahanaganj,subdistrict,India,,,jahanaganj,J,J
subdistrict-6616,Sathiyaon,subdistrict,India,,,sathiyaon,S,N
subdistrict-6618,Uska Bazar,subdistrict,India,,,uskabazar,U,R
subdistrict-6619,Mihinpurwa,subdistrict,India,,,mihinpurwa,M,A
subdistrict-6621,Uruwan,subdistrict,India,,,uruwan,U,N
subdistrict-6622,Shriduttganj,subdistrict,India,,,shriduttganj,S,J
subdistrict-6623,Khorabar,subdistrict,India,,,khorabar,K,R
subdistrict-6625,Bhitargaon,subdistrict,India,,,bhitargaon,B,N
subdistrict-6626,Budhanpur Seohara,subdistrict,India,,,budhanpurseohara,B,A
subdistrict-6627,Jalilpur,subdistrict,India,,,jalilpur,J,R
subdistrict-6628,Maheva,subdistrict,India,,,maheva,M,A
subdistrict-6629,Tindwari,subdistrict,India,,,tindwari,T,I
subdistrict-6630,Usawan,subdistrict,India,,,usawan,U,N
subdistrict-6631,Bani Kodar,subdistrict,India,,,banikodar,B,R
subdistrict-6632,Machchali Shahar,subdistrict,India,,,machchalishahar,M,R
subdistrict-6633,Pindra,subdistrict,India,,,pindra,P,A
subdistrict-6634,Mohammadabad,subdistrict,India,,,mohammadabad,M,D
subdistrict-6635,Nebua Naurangia,subdistrict,India,,,nebuanaurangia,N,A
subdistrict-6636,Nichlaul,subdistrict,India,,,nichlaul,N,L
subdistrict-6637,Mandhata,subdistrict,India,,,mandhata,M,A
subdistrict-6638,Najibabad,subdistrict,India,,,najibabad,N,D
subdistrict-6639,Khadda,subdistrict,India,,,khadda,K,A
subdistrict-6640,Vishunpura,subdistrict,India,,,vishunpura,V,A
subdistrict-6641,Nighasan,subdistrict,India,,,nighasan,N,N
subdistrict-6642,Mianganj,subdistrict,India,,,mianganj,M,J
subdistrict-6643,Shikohabad,subdistrict,India,,,shikohabad,S,D
subdistrict-6644,Sandila,subdistrict,India,,,sandila,S,A
subdistrict-6645,Garh Mukteshwar,subdistrict,India,,,garhmukteshwar,G,R
subdistrict-6646,Puredalai,subdistrict,India,,,puredalai,P,I
subdistrict-6647,Firozabad,subdistrict,India,,,firozabad,F,D
subdistrict-6648,Ganj Moradabad,subdistrict,India,,,ganjmoradabad,G,D
subdistrict-6649,Unchahar,subdistrict,India,,,unchahar,U,R
subdistrict-6650,Marehra,subdistrict,India,,,marehra,M,A
subdistrict-6651,Patehra,subdistrict,India,,,patehra,P,A
subdistrict-6652,Fatehpur Chaurasi,subdistrict,India,,,fatehpurchaurasi,F,I
subdistrict-6653,Fazilnagar,subdistrict,India,,,fazilnagar,F,R
subdistrict-6654,Kamasin,subdistrict,India,,,kamasin,K,N
subdistrict-6655,Lakshamanpur,subdistrict,India,,,lakshamanpur,L,R
subdistrict-6656,Karchhana,subdistrict,India,,,karchhana,K,A
subdistrict-6657,Pathar Dewa,subdistrict,India,,,pathardewa,P,A
subdistrict-6658,Shikhar,subdistrict,India,,,shikhar,S,R
subdistrict-6660,Ujhani,subdistrict,India,,,ujhani,U,I
subdistrict-6661,Rampur Sanramgarh,subdistrict,India,,,rampursanramgarh,R,H
subdistrict-6662,Navanagar,subdistrict,India,,,navanagar,N,R
subdistrict-6663,Lar,subdistrict,India,,,lar,L,R
subdistrict-6664,Rajepur,subdistrict,India,,,rajepur,R,R
subdistrict-6666,Nagar (City),subdistrict,India,,,nagarcity,N,Y
subdistrict-6667,Nakaha,subdistrict,India,,,nakaha,N,A
subdistrict-6668,Phoolbehar,subdistrict,India,,,phoolbehar,P,R
subdistrict-6669,Dubhar,subdistrict,India,,,dubhar,D,R
subdistrict-6670,Qadar Chowk,subdistrict,India,,,qadarchowk,Q,K
subdistrict-6671,Narainpur,subdistrict,India,,,narainpur,N,R
subdistrict-6673,Belhari,subdistrict,India,,,belhari,B,I
subdistrict-6674,Sohanv,subdistrict,India,,,sohanv,S,V
subdistrict-6675,Bhagalpur,subdistrict,India,,,bhagalpur,B,R
subdistrict-6676,Devmai,subdistrict,India,,,devmai,D,I
subdistrict-6677,Mau,subdistrict,India,,,mau,M,U
subdistrict-6678,Sikandarpur Karan,subdistrict,India,,,sikandarpurkaran,S,N
subdistrict-6679,Sahabganj,subdistrict,India,,,sahabganj,S,J
subdistrict-6680,Niyamatabad,subdistrict,India,,,niyamatabad,N,D
subdistrict-6681,Zamania,subdistrict,India,,,zamania,Z,A
subdistrict-6682,Berahani,subdistrict,India,,,berahani,B,I
subdistrict-6683,Chandauli,subdistrict,India,,,chandauli,C,I
subdistrict-6684,Bhanwarkol,subdistrict,India,,,bhanwarkol,B,L
subdistrict-6685,Bhadaura,subdistrict,India,,,bhadaura,B,A
subdistrict-6686,Sakaldiha,subdistrict,India,,,sakaldiha,S,A
subdistrict-6687,Maitha,subdistrict,India,,,maitha,M,A
subdistrict-6688,Chinhat,subdistrict,India,,,chinhat,C,T
subdistrict-6689,Kheragarh,subdistrict,India,,,kheragarh,K,H
subdistrict-6690,Nagwa,subdistrict,India,,,nagwa,N,A
subdistrict-6691,Maholi,subdistrict,India,,,maholi,M,I
subdistrict-6692,Sarbankhera,subdistrict,India,,,sarbankhera,S,A
subdistrict-6693,Ailiya,subdistrict,India,,,ailiya,A,A
subdistrict-6694,Padrauna,subdistrict,India,,,padrauna,P,A
subdistrict-6695,Hargaon,subdistrict,India,,,hargaon,H,N
subdistrict-6696,Parsendi,subdistrict,India,,,parsendi,P,I
subdistrict-6697,Seorahi,subdistrict,India,,,seorahi,S,I
subdistrict-6698,Panwari,subdistrict,India,,,panwari,P,I
subdistrict-6699,Chirgaon,subdistrict,India,,,chirgaon,C,N
subdistrict-6700,Babina,subdistrict,India,,,babina,B,A
subdistrict-6701,Badagaon,subdistrict,India,,,badagaon,B,N
subdistrict-6702,Fatehpur Sikri,subdistrict,India,,,fatehpursikri,F,I
subdistrict-6703,Dudhahi,subdistrict,India,,,dudhahi,D,I
subdistrict-6704,Gauri Bazar,subdistrict,India,,,gauribazar,G,R
subdistrict-6705,Kadipur,subdistrict,India,,,kadipur,K,R
subdistrict-6706,Kaptainganj,subdistrict,India,,,kaptainganj,K,J
subdistrict-6707,Partawal,subdistrict,India,,,partawal,P,L
subdistrict-6709,Haraiya,subdistrict,India,,,haraiya,H,A
subdistrict-6710,Bhiti,subdistrict,India,,,bhiti,B,I
subdistrict-6711,Maya Bazar,subdistrict,India,,,mayabazar,M,R
subdistrict-6712,Baba Belkharnath Dham,subdistrict,India,,,bababelkharnathdham,B,M
subdistrict-6713,Pratapgarh (Sadar),subdistrict,India,,,pratapgarhsadar,P,R
subdistrict-6714,Kon,subdistrict,India,,,kon,K,N
subdistrict-6716,Chhatoh,subdistrict,India,,,chhatoh,C,H
subdistrict-6717,Loni,subdistrict,India,,,loni,L,I
subdistrict-6718,Naraini,subdistrict,India,,,naraini,N,I
subdistrict-6719,Dhanupur,subdistrict,India,,,dhanupur,D,R
subdistrict-6720,Koraon,subdistrict,India,,,koraon,K,N
subdistrict-6721,Pipraich,subdistrict,India,,,pipraich,P,H
subdistrict-6723,Bahjoi,subdistrict,India,,,bahjoi,B,I
subdistrict-6724,Hathgaon,subdistrict,India,,,hathgaon,H,N
subdistrict-6725,Barauli Ahir,subdistrict,India,,,barauliahir,B,R
subdistrict-6726,Baitalpur,subdistrict,India,,,baitalpur,B,R
subdistrict-6727,Kaurihar,subdistrict,India,,,kaurihar,K,R
subdistrict-6728,Mallawan,subdistrict,India,,,mallawan,M,N
subdistrict-6729,Khalilabad,subdistrict,India,,,khalilabad,K,D
subdistrict-6731,Kakwan,subdistrict,India,,,kakwan,K,N
subdistrict-6732,Matabari,subdistrict,India,,,matabari,M,I
subdistrict-6733,Bishalgarh,subdistrict,India,,,bishalgarh,B,H
subdistrict-6734,Panisagar,subdistrict,India,,,panisagar,P,R
subdistrict-6735,Satchand,subdistrict,India,,,satchand,S,D
subdistrict-6736,Dasda,subdistrict,India,,,dasda,D,A
subdistrict-6737,Nalchar,subdistrict,India,,,nalchar,N,R
subdistrict-6739,Jirania,subdistrict,India,,,jirania,J,A
subdistrict-6741,Kadamtala,subdistrict,India,,,kadamtala,K,A
subdistrict-6742,Mandwai,subdistrict,India,,,mandwai,M,I
subdistrict-6743,Bokafa,subdistrict,India,,,bokafa,B,A
subdistrict-6744,Jampui Hills,subdistrict,India,,,jampuihills,J,S
subdistrict-6745,Killa,subdistrict,India,,,killa,K,A
subdistrict-6746,Boxanagar,subdistrict,India,,,boxanagar,B,R
subdistrict-6747,Dukli,subdistrict,India,,,dukli,D,I
subdistrict-6748,Ompi,subdistrict,India,,,ompi,O,I
subdistrict-6749,Pecharthal,subdistrict,India,,,pecharthal,P,L
subdistrict-6750,Damcherra,subdistrict,India,,,damcherra,D,A
subdistrict-6751,Kumarghat,subdistrict,India,,,kumarghat,K,T
subdistrict-6752,Gournagar,subdistrict,India,,,gournagar,G,R
subdistrict-6753,Tulashikhar,subdistrict,India,,,tulashikhar,T,R
subdistrict-6754,Khowai,subdistrict,India,,,khowai,K,I
subdistrict-6756,Hezamara,subdistrict,India,,,hezamara,H,A
subdistrict-6757,Padmabil,subdistrict,India,,,padmabil,P,L
subdistrict-6758,Teliamura,subdistrict,India,,,teliamura,T,A
subdistrict-6759,Mungiakami,subdistrict,India,,,mungiakami,M,I
subdistrict-6760,Jampuijala,subdistrict,India,,,jampuijala,J,A
subdistrict-6762,Kakraban,subdistrict,India,,,kakraban,K,N
subdistrict-6763,Kathalia,subdistrict,India,,,kathalia,K,A
subdistrict-6764,Dumburnagar,subdistrict,India,,,dumburnagar,D,R
subdistrict-6765,Salema,subdistrict,India,,,salema,S,A
subdistrict-6766,Manu,subdistrict,India,,,manu,M,U
subdistrict-6767,Ambassa,subdistrict,India,,,ambassa,A,A
subdistrict-6768,Chawmanu,subdistrict,India,,,chawmanu,C,U
subdistrict-6769,Hrishyamukh,subdistrict,India,,,hrishyamukh,H,H
subdistrict-6770,Rupaichari,subdistrict,India,,,rupaichari,R,I
subdistrict-6771,Karbook,subdistrict,India,,,karbook,K,K
subdistrict-6772,Durgachowmuhani,subdistrict,India,,,durgachowmuhani,D,I
subdistrict-6773,Raishyabari,subdistrict,India,,,raishyabari,R,I
subdistrict-6775,Silachari,subdistrict,India,,,silachari,S,I
subdistrict-6776,Tepania,subdistrict,India,,,tepania,T,A
subdistrict-6777,Jubarajnagar,subdistrict,India,,,jubarajnagar,J,R
subdistrict-6778,Kalacherra,subdistrict,India,,,kalacherra,K,A
subdistrict-6779,Laljuri,subdistrict,India,,,laljuri,L,I
subdistrict-6780,Charilam,subdistrict,India,,,charilam,C,M
subdistrict-6781,Mohanbhog,subdistrict,India,,,mohanbhog,M,G
subdistrict-6782,Jolaibari,subdistrict,India,,,jolaibari,J,I
subdistrict-6783,Poangbari,subdistrict,India,,,poangbari,P,I
subdistrict-6784,Bharat Chandra Nagar,subdistrict,India,,,bharatchandranagar,B,R
subdistrict-6786,Lefunga,subdistrict,India,,,lefunga,L,A
subdistrict-6787,Old Agartala,subdistrict,India,,,oldagartala,O,A
subdistrict-6788,Bamutia,subdistrict,India,,,bamutia,B,A
subdistrict-6789,Belbari,subdistrict,India,,,belbari,B,I
subdistrict-6790,No Cd Block,subdistrict,India,,,nocdblock,N,K
subdistrict-6791,Nandok,subdistrict,India,,,nandok,N,K
subdistrict-6792,Pakyong,subdistrict,India,,,pakyong,P,G
subdistrict-6793,Khamdong,subdistrict,India,,,khamdong,K,G
subdistrict-6794,Duga,subdistrict,India,,,duga,D,A
subdistrict-6795,Rakdong Tintek,subdistrict,India,,,rakdongtintek,R,K
subdistrict-6797,Rhenock,subdistrict,India,,,rhenock,R,K
subdistrict-6798,Reghu,subdistrict,India,,,reghu,R,U
subdistrict-6799,Martam,subdistrict,India,,,martam,M,M
subdistrict-6800,Parkha,subdistrict,India,,,parkha,P,A
subdistrict-6801,Chungthang,subdistrict,India,,,chungthang,C,G
subdistrict-6802,Mangan,subdistrict,India,,,mangan,M,N
subdistrict-6803,Passingdang,subdistrict,India,,,passingdang,P,G
subdistrict-6804,Kabi Tingda,subdistrict,India,,,kabitingda,K,A
subdistrict-6805,Namchi,subdistrict,India,,,namchi,N,I
subdistrict-6806,Ravangla,subdistrict,India,,,ravangla,R,A
subdistrict-6807,Temi,subdistrict,India,,,temi,T,I
subdistrict-6808,Wok,subdistrict,India,,,wok,W,K
subdistrict-6809,Yangang,subdistrict,India,,,yangang,Y,G
subdistrict-6810,Sumbuk,subdistrict,India,,,sumbuk,S,K
subdistrict-6811,Jorethang,subdistrict,India,,,jorethang,J,G
subdistrict-6812,Namthang,subdistrict,India,,,namthang,N,G
subdistrict-6813,Gyalshing,subdistrict,India,,,gyalshing,G,G
subdistrict-6814,Soreng,subdistrict,India,,,soreng,S,G
subdistrict-6815,Yuksom,subdistrict,India,,,yuksom,Y,M
subdistrict-6816,Dentam,subdistrict,India,,,dentam,D,M
subdistrict-6817,Kaluk,subdistrict,India,,,kaluk,K,K
subdistrict-6818,Daramdin,subdistrict,India,,,daramdin,D,N
subdistrict-6819,Arithang Chongrang,subdistrict,India,,,arithangchongrang,A,G
subdistrict-6820,Hee Martam,subdistrict,India,,,heemartam,H,M
subdistrict-6821,Chumbong Chakung,subdistrict,India,,,chumbongchakung,C,G
subdistrict-6822,Mangalbarey,subdistrict,India,,,mangalbarey,M,Y
subdistrict-6826,Anantnag,subdistrict,India,,,anantnag,A,G
subdistrict-6827,Bijibehara,subdistrict,India,,,bijibehara,B,A
subdistrict-6828,Chathergul,subdistrict,India,,,chathergul,C,L
subdistrict-6829,Hiller Shahabad,subdistrict,India,,,hillershahabad,H,D
subdistrict-6830,Vessu,subdistrict,India,,,vessu,V,U
subdistrict-6831,Verinag,subdistrict,India,,,verinag,V,G
subdistrict-6832,Pahalgam,subdistrict,India,,,pahalgam,P,M
subdistrict-6833,Larnoo,subdistrict,India,,,larnoo,L,O
subdistrict-6834,Sagam,subdistrict,India,,,sagam,S,M
subdistrict-6835,Parnewa,subdistrict,India,,,parnewa,P,A
subdistrict-6836,Sukhnag Hard Panzoo,subdistrict,India,,,sukhnaghardpanzoo,S,O
subdistrict-6837,Waterhail,subdistrict,India,,,waterhail,W,L
subdistrict-6838,Pakherpora,subdistrict,India,,,pakherpora,P,A
subdistrict-6839,Charisharief,subdistrict,India,,,charisharief,C,F
subdistrict-6840,Surasyar,subdistrict,India,,,surasyar,S,R
subdistrict-6841,Soibugh,subdistrict,India,,,soibugh,S,H
subdistrict-6842,Rathsun,subdistrict,India,,,rathsun,R,N
subdistrict-6843,S K Pora,subdistrict,India,,,skpora,S,A
subdistrict-6844,Bijhama,subdistrict,India,,,bijhama,B,A
subdistrict-6845,Chandil Wangam,subdistrict,India,,,chandilwangam,C,M
subdistrict-6846,Hardaboora,subdistrict,India,,,hardaboora,H,A
subdistrict-6847,Kandi Rafiabad,subdistrict,India,,,kandirafiabad,K,D
subdistrict-6848,Khaipora,subdistrict,India,,,khaipora,K,A
subdistrict-6849,Lalpora,subdistrict,India,,,lalpora,L,A
subdistrict-6850,Nadihal,subdistrict,India,,,nadihal,N,L
subdistrict-6851,Narwah,subdistrict,India,,,narwah,N,H
subdistrict-6852,Noorkah,subdistrict,India,,,noorkah,N,H
subdistrict-6853,Paranpeela,subdistrict,India,,,paranpeela,P,A
